Date,ID,Na,Mg,Al,Si,S,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Pb,BC,PM 2.5
16/7/2017/,106k,0.0507302096360406,0.0101095676596856,0.0131865791051592,0.0272253243850773,0.586433323883253,0.00966197567652846,0.0298952514749493,0.00109971037649666,6.44718654864831E-05,0.00034769594692694,0.000108658079792185,0.0279442727735314,6.98159141056587E-05,0.00177677289544924,0.00311562651555845,0.00192112210274164,0.0040466237850519,1.98330797212976,4.30491044288925
18/7/2017/,107k,0.0829040660411566,0.0201627123806812,0.0348609137663708,0.0833712643976577,0.741096128587196,0.045138659240315,0.0619314416022732,0.00209434353396122,0.00178652898628952,0.00121686561901923,0.000997784985799298,0.0466727936841833,0.000607068436990737,0.00167490937252408,0.00728365445244263,0.00291254735304646,0.00270665375206271,3.86759566466285,7.74997345634077
20/7/2017/,108k,0.0701732553972512,0.0169856813756035,0.0336272945100174,0.0834236258738293,1.52749684629693,0.142848620093778,0.0782819301205796,0.00382362857800988,0.00606845401848334,0.00217432900255363,0.000732877030706653,0.0671207562920842,0.00177473831157781,0.00257586037901785,0.00649897954302216,0.00338035509793601,0.00192369168830869,3.44483153830819,14.0732332501533
22/7/2017/,109k,0.132734873161069,0.0335304101036107,0.0852323375125903,0.192325284872053,1.61066271482437,0.174090026959986,0.127705820985632,0.00670109171019213,0.0064082391234521,0.00407628554514089,0.00228287290045323,0.0887413461144064,0.00284066888450864,0.00251546534305871,0.00766890416194885,0.00526784290719408,0.00285066995012598,10.3524995159949,14.6754322697492
24/7/2017/,110k,0.218082160988993,0.0630214090958946,0.187895305248543,0.398281746033196,1.4901203551405,0.108289739094593,0.114023186077158,0.0139268097337507,0.0112679682926377,0.00518168618215774,0.00256634110155907,0.132051684529439,0.00452532839490804,0.00217366484148297,0.00759276947161455,0.00342216588906759,0.00400018234311681,3.93944946310263,13.9491466892264
26/7/2017/,111k,0.0540693646963586,0.0089513500863912,0.00809535704273226,0.0170459126812048,0.529880972808287,0.00486203401779762,0.0328419051773586,0.000926780972096543,0.00397669356491653,0.00168512872960998,0.000173403242680589,0.0412218547165678,0.00242925168017302,0.00194032099465408,0.00158161280923596,0,0.0019249363475185,1.90876071693045,4.24399253211639
28/7/2017/,112k,0.0470975738983877,0.0100578350871534,0.0130231939581414,0.0299822673523374,0.528966685943674,0.013338022590491,0.0328951731348188,0.00239075912274451,0.00254606483946598,0.00176448723947198,0.000696798025289229,0.0434236116723204,0.00135070736463261,0.00259976724644827,0.00659673723973105,0.00179225589473489,0.0026666167590862,2.63864474834479,5.37030764574539
30/7/2017/,113k,0.208443191402668,0.0325357719482435,0.0345539546503924,0.0801547668783573,1.26126015068704,0.0497583532800192,0.049140042889615,0.00226653668150423,0.00937071702969345,0.00145206632816536,0.000581140065421924,0.0580849980614412,0.00528232168238243,0.00214818864936435,0.00537697891489096,0.00318033533987652,0.00225319686188566,3.23252801642179,11.1641312735322
1/8/2017/,114k,0.0908451408743408,0.0346683247373033,0.123956880654652,0.2779707059463,0.948567484227683,0.0578741531153497,0.0956446409104518,0.00861792502254338,0.00539877629266138,0.00403307080479747,0.0036154248924062,0.115070620065526,0.00207085615049554,0.0020711302244517,0.00525014978888026,0.00260122618653208,0.00336845123427693,3.46231841480064,10.0867989220842
3/8/2017/,115k,0.119676898015318,0.134733785748619,0.632892305525152,1.38907490783722,1.42710390557018,0.216079348798658,0.379658243122074,0.0412975877604847,0.0145522322414245,0.00443123427960564,0.00570047911323067,0.366718323756316,0.00524503552986238,0.00407505142472197,0.00887956310837417,0.00240652331822759,0.00283165530748081,2.73519115232106,19.1029821000907
5/8/2017/,116k,0.0851930416421183,0.0581501764456792,0.257584092465146,0.527182664933051,0.686136795247804,0.0939655484018314,0.24232612763433,0.0136327139893389,0.00358961412846487,0.00295691775344219,0.00254435799592032,0.143536740722638,0.000814387326752252,0.00189011101562578,0.00630177471481709,0.00193127159843151,0.00144978712447805,2.67348460551752,10.2096632892314
7/8/2017/,117k,0.0647862416025963,0.0220504251382218,0.0673459237777625,0.161979449411196,0.804015211972821,0.0563211619533506,0.0895506235769188,0.005553436384043,0.00482532195895669,0.00398455486600934,0.00297907843557435,0.0844372244115544,0.00142931979077408,0.00228922330548663,0.00842632883618472,0.00165532590199896,0.00345027769927749,3.42501071674883,8.90233442432104
9/8/2017/,118k,0.159835523852184,0.0832008861218441,0.34841733137972,0.75935606574664,1.1167470023369,0.21929611112903,0.228430196636189,0.0187972668684483,0.0051108903950547,0.00136215541259177,0.00276225931056693,0.206442003929978,0.00279330993421667,0.00336138953642851,0.0135002513748435,0.00598329126312904,0.0014017660677713,3.85083650541885,16.2091039242649
13/8/2017/,119k,0.0180341861755514,0.00687926624281032,0.0231358080042264,0.0517288865770525,0.254436526944955,0.00933904031108019,0.030540018540465,0.00210800086042579,0.000229748727446337,0.00134636450714474,0.000442220299102433,0.0422445513211813,0.000156898086815061,0.00124622215243174,0.00551168064378168,0.000852110377998347,0.00217225651049355,1.50615185650554,2.95178444594082
15/8/2017/,120k,0.028604125755852,0.00761391130900274,0.0206779652021258,0.0500626764114094,0.452369551557275,0.022646296762436,0.0327616669695822,0.0017253122644281,0.00162612932691381,0.00137412698590468,0.000608656716769083,0.0507134018749694,0.000313783621222217,0.00176370561187714,0.00722297115269828,0.00112426732980132,0.00349756124666508,2.35800061440841,4.58849953770857
17/8/2017/,121k,0.0333085763441082,0.0308420143809825,0.136759820489321,0.303962701519048,0.665416456184975,0.0782759832655071,0.0895087113411609,0.00731605914741556,0.000794879562660889,0.00153949669469923,0.00156653260032988,0.0916500936637583,0.0001491995838454,0.00191706082547106,0.00712477072636633,0.00142278631152194,0.00269924168600413,2.9182506682483,7.88442433894869
19/8/2017/,122k,0.04768609583473,0.0377977915962922,0.17294389946044,0.394401311421313,1.28655267964849,0.123719535874442,0.138370463103997,0.0123947603439717,0.00512370451155279,0.00314882788428974,0.00146759310753741,0.147926440533923,0.00123126941493802,0.00206236028247006,0.00804328853202587,0.00363423892276859,0.00375610644991092,2.89943771212714,13.0299458369699
21/8/2017/,123k,0.134155953896308,0.0225856981437595,0.0151650346167152,0.0333757361758856,0.335494676969077,0.0125226595645594,0.0403087010200044,0.000689915949091292,0.000821893142455919,0.00165142329749061,0,0.0290207016221217,0.000205693408293311,0.00143587037823349,0.00247072885725466,0.00178924011367943,0.00361743942051269,1.68645329447683,5.16979720225907
23/8/2017/,124k,0.130083370549652,0.0245044851166013,0.0219557536403337,0.0517344076109422,0.655167933292542,0.0225359017274655,0.066457672062638,0.00276930782847656,0.00218561809786916,0.00176170826891558,0.00174926373196457,0.0590182093851494,0.000879492298565606,0.00168406557025797,0.00793366179538462,0.00237595946016478,0.00190426041756306,2.7308468473152,6.21474778481929
25/8/2017/,125k,0.100570494779307,0.02336482831079,0.0484041932076155,0.0985469062647062,1.08891635478715,0.0302974409184387,0.109581326870128,0.00481372830461552,0.0045361548443543,0.00217902782978552,0.00120547947792865,0.080169167413418,0.00242763573035656,0.00269709231863552,0.00704293191942282,0.00362278789820684,0.00311314754448405,3.45802352968421,9.87297821152169
27/8/2017/,126k,0.142354623269694,0.0415233491173983,0.126586826463341,0.258986630289805,1.88493991123451,0.0661760026696878,0.111970552032685,0.00850959255160339,0.00966654167158853,0.002749348302581,0.00238392972265608,0.114002413339069,0.0046254331634174,0.00338634300666226,0.0112003484116581,0.00392817249900851,0.00294611312423225,3.73574134823953,15.6891156065391
4/9/2017/,127k,0.0139963901376452,0.00531337891341639,0.0284306459229988,0.0416880892442949,0.307361189451998,0.00255263581486011,0.0310834103165544,0.00163666217797154,0.00290505709817446,0.00195431238720237,0.000820587387315013,0.0466675061885581,0.00132673065219017,0.00180590888867202,0.00366115553262406,0.000846825811238949,0.000463467910509072,1.69110897411015,2.93347824715872
6/9/2017/,128k,0.0357097514173102,0.00799108501862247,0.0247809704346406,0.0413065380479267,1.2074635888979,0.0131163528121021,0.0416789263772578,0.00257628105144778,0.0101812143260486,0.00246293546504664,0.00261567320053836,0.0638140909095453,0.00497951622998971,0.00217732833455976,0.00638021573008939,0.00214807657892586,0.000787636152290777,3.23796889498705,8.51001480742558
8/9/2017/,129k,0.0448739904482931,0.00747714581314769,0.00761708742143144,0.0181603346177249,0.598304531381471,0.0192439112625902,0.0217106172468104,0.000894994168925614,0.00387751137499226,0.0010670354508675,0.000201895215169413,0.0287049448405486,0.00214124473745191,0.00133852005769026,0.00197047491066797,0.000563113396129664,0.000658405356260906,1.98809411253634,3.71151687220238
10/9/2017/,130k,0.442380404561551,0.0694425896072397,0.0397964360679635,0.0736233313289171,2.02378821825386,0.0764367307698113,0.0414945084004049,0.0039178177619228,0.0372488235177808,0.00195416240815544,0.000491664555805043,0.0609312778362902,0.0190922834909444,0.00173165534335363,0.00547629558891654,0.00369945888861581,0.000964506056825516,3.47707172298483,12.3435649077544
12/9/2017/,131k,0.0458204867752015,0.0123988843166996,0.0389179364497729,0.0808175756209087,0.569956373660904,0.0197676291004641,0.0315617276812144,0.00292437316585919,0.00285645941961121,0.00137126498187565,0.00108000782979877,0.0464670141171205,0.000956089354262789,0.00102635469334176,0.00224758938021937,0.00105186349725897,0.000940320442548757,2.36916103661694,4.52327166731925
14/9/2017/,132k,0.381193563977739,0.0591931429741031,0.014130956291512,0.0288206750013274,0.840468997795807,0.0211149466240232,0.043873220430854,0.00198494284238199,0.0127014012205862,0.00208879914001596,0.000282870334816384,0.043358236723219,0.00477355873693353,0.00144868513494036,0.00261114841375797,0.00290309694531072,0.000690070249883619,2.47741520794112,6.73359496079555
16/9/2017/,133k,0.268242775475141,0.0411873387729378,0.03618193097873,0.0534622004531326,1.58017940513482,0.0259417558869467,0.0257201000518592,0.00254161008498376,0.0183059463808952,0.00130276868673749,0.00114158425788558,0.0379887683802298,0.00841394532506696,0.00132586414107897,0.00346790594776344,0.00173405502684077,0.00152536742284527,2.62178321002239,8.20254927774695
18/9/2017/,134k,0.265075975285433,0.0404223459101385,0.00808919124040295,0.0192064054989737,1.04504084910233,0.0164367351179302,0.0362654698975957,0.00132695894153418,0.0156532742201463,0.000753350070458747,0.00128930137731729,0.046033701125357,0.00785136948525034,0.00142454242902754,0.0037834931567748,0.00185175596449752,0.00146702485021698,2.29557961084233,6.8130687567726
20/9/2017/,135k,0.00608713629911337,0.00247265278860076,0.00452467077842074,0.0126381716001719,0.204100753929224,0.0101150213847948,0.0195692401759053,0.000304242379026514,0.000721141432629055,0.00213250835225788,0,0.0227422589942433,0,0.00159835821742914,0.00248810660172161,0.00070145810225192,0.00160668553576044,1.44298015220966,1.9826478658781
22/9/2017/,136k,0.0150679505777687,0.0035239745268211,0.00684486673923755,0.0174885483340298,0.57200731205458,0.0189500673707394,0.0391534583085661,0.000371512300351008,0.00503490718096229,0.00147039604979577,0.0014016205228863,0.0447951282211263,0.00224699367710338,0.00219212338871621,0.00482087164301335,0.00111099643205293,0.00211485412850985,2.15851441125455,5.44992391906213
24/9/2017/,137k,0.021505897736979,0.00666246171817559,0.00970164276492547,0.0236497826789553,0.502317570238481,0.0303467058874781,0.0166147294585642,0.00122586302209761,0.00347273921625858,0.00318911242161134,0.00135200086184103,0.0333969286016709,0.000690504412219707,0.00190602839195742,0.00474005401729738,0.00203464609677864,0.00275847794888444,2.21186204439035,5.73865357118226
26/9/2017/,138k,0.0105732063726214,0.00556450031228259,0.0228695718840921,0.0648140637722728,1.05256594620344,0.0776900850565196,0.0307033116917408,0.00198587022683928,0.000639734454087638,0.00129671364308102,0.000411345658687012,0.0330655860493366,0,0.00143965909931366,0.00696255718126017,0.00151779006042424,0.00310358617048549,2.63018417679378,8.16902103904167
28/9/2017/,139k,0.170264604910236,0.0390683899926561,0.124687868953499,0.31322102345278,1.32582239560343,0.337471324266755,0.102029086386831,0.00798721602271895,0.00116595366717706,0.00289508767546637,0.00359836141637004,0.129179006589577,0.000188758569485379,0.00247435321502072,0.0156074805988967,0.00582999075996535,0.00786705796665771,3.12133500576929,12.6511073936004
30/9/2017/,140k,0.0820655548765385,0.0228468443368549,0.0801400198441629,0.207476620992107,1.18263150138117,0.207037362134436,0.0571912165972671,0.00551374940877417,0.00136190697062332,0.00265226971169447,0.00258058569217882,0.0912867054511771,0.000615713666543059,0.00206132009682515,0.0119060865935328,0.00517637166908474,0.0073532117818107,2.59853048506414,10.6851502571623
6/10/2017/,143k,0.0551882870235275,0.0107439597715255,0.018547110810338,0.0438566453784,1.2117302706584,0.0483702657187581,0.0203876834719905,0.00343742122499746,0.0164758165312968,0.0015785299558057,3.38404182664072E-05,0.0333391355099946,0.0060610255821443,0.00158634865084856,0.00368145783846924,0.00175816859437206,0.0027768782506912,1.84405958736889,7.40893068891158
8/10/2017/,144k,0.0404675467901053,0.00660311641966523,0.00893387888363226,0.0196386266264215,0.44464457148862,0.0225113692243128,0.0187397862708415,0.00106982655755681,0.00544813376642858,0.000238898528808798,0.00018858369599595,0.0472859892962403,0.00242041181032177,0.00184978876580011,0.00463709174447982,0.00170703074061681,0.00489639722927147,1.61795514851707,3.66190777338797
10/10/2017/,145k,0.0417933660893392,0.00824564630213204,0.0116609951091076,0.0220573305700841,0.492772457001536,0.046033841408174,0.073671297290658,0.00159915146510495,0.00394454132720338,0.00157852017979259,0.00105722949211191,0.0538169700354648,0.0011025429872756,0.00357134492438391,0.00606107584770172,0.00257973764300102,0.0030499234472921,2.14420182127928,5.75341303248715
12/10/2017/,146k,0.0380847529732682,0.00679436173452482,0.0148069367791518,0.0340082986150025,0.6875952700035,0.0397463309374554,0.0409652254446678,0.00129117394513012,0.00503056545489426,0.00153937133952969,0.00102420769854577,0.0560704978898841,0.00165677291718867,0.00712386768066443,0.00810652868243441,0.00230356701863962,0.00494905281532065,2.48384991913235,7.55007726859568
14/10/2017/,141k,0.0557914707695526,0.0201066023496457,0.0704811021332495,0.162663555101119,1.6213020279321,0.10325379840043,0.128448428086833,0.00557938478919465,0.0156756337320756,0.00231559991592164,0.00331292184691707,0.0996352356622978,0.0064098847883673,0.00289677759107988,0.013166163216342,0.00206235130214704,0.0111352509638129,2.81673107195207,14.1885496608216
16/10/2017/,142k,0.0330919662856812,0.0153842472754878,0.063465439879294,0.142288469994144,1.3769235050206,0.109995000406352,0.202578137925373,0.00455964606790192,0.0160910809915149,0.00239507155402671,0.00259302792775517,0.0938103349041618,0.00634156623245958,0.00272806239354143,0.0104795925188689,0.00252956946825244,0.0079419423336654,3.01537435941281,13.810257241481
18/10/2017/,147k,0.0283851734336995,0.0121974381616529,0.0429241389720777,0.110642865527998,1.23180648027155,0.079010563031686,0.0718865984968721,0.0121873069176618,0.00965766887924626,0.00286319856143042,0.00191501971326804,0.0809743129931187,0.00413591001674368,0.00259477379461001,0.0473846781361064,0.00257716697047823,0.00700922775404863,1.99071264474016,10.0434717981138
20/10/2017/,148k,0.0316293175324609,0.0153370410689146,0.0493041337499836,0.150819340757042,1.17038287983428,0.106467095441833,0.0722584692260408,0.00428316462595149,0.00579335675614353,0.00227889952147549,0.00158796431750655,0.124803014272293,0.00239421096342952,0.00261106985797728,0.0257201810410231,0.00308168671015454,0.00359197543152463,2.64552819205233,12.358199170822
22/10/2017/,149k,0.0545810041750372,0.0123783999816278,0.0328129900446378,0.0769662434784995,2.08394363648507,0.083830131670401,0.0267195457324998,0.0037249441547576,0.0235832703954951,0.00109494690334106,0.0011380915707519,0.0600803538210576,0.00985555909582504,0.00193561322872943,0.0118940607011349,0.00224202281778106,0.00727194190853125,2.18191729771733,15.3389599486166
24/10/2017/,150k,0.00522009199313803,0.00482391503562463,0.0111064228142515,0.0209886226979964,0.0762250921510434,0.0143446944717995,0.0955796710367664,0.00103911508989137,0.000403005213356759,0.0014901522623652,0.000536538233823514,0.0371453300342503,0.000401091387502043,0.00177097175470176,0.00287529637143392,0.00046138013379855,0.00248243138253402,0.94317228251104,1.94542413252677
26/10/2017/,151k,0.0169744442139002,0.00785095965352578,0.0158518550095954,0.033956484622616,0.664666560838597,0.034345043983829,0.121692970346267,0.00214110198284563,0.00804675375392542,0.00148176546036777,0.00244107175373464,0.0707994536419752,0.00261482293860885,0.00453673841837847,0.00650196495768928,0.00135460760835738,0.00284801958598052,2.67216126809103,5.74312965062973
28/10/2017/,152k,0.0397785377069481,0.00726280391882533,0.0105451275630796,0.0311920174723928,0.209670682830121,0.0462127013646993,0.0293336932537122,0.000935936593295236,0.0020603909362471,0.00142983130569245,0.00179980625560863,0.0346348973833531,0.00100899292359506,0.00206960299825135,0.00655828056100549,0.00158431787906586,0.0028828622092388,1.91092388147719,4.01908190189926
30/10/2017/,153k,0.119024372654393,0.0211555190820734,0.00545943568727019,0.0133214392192936,0.155627543761847,0.0340452646330677,0.0357986623850998,0.00105288120551636,0.0015600379147523,0.00177375462576273,0.000911110845707153,0.0244288690897776,0.000376107730291325,0.00281956108755897,0.00276734664745156,0.00076896345597813,0.00051596940177164,1.50340668277801,3.1730038016112
1/11/2017/,154k,0.140918664280595,0.022977144449786,0.0146111138017441,0.0248764581340735,0.603324018959417,0.079575323203604,0.0477357021353295,0.00145504380895712,0.00568918311487283,0.00241497198227725,0.00145774926385035,0.0508452977285704,0.00269993603389941,0.00171812842405766,0.00485214822798861,0.00249287703791303,0.00195108702567915,2.84290396385013,6.45616137304458
3/11/2017/,155k,0.143664095001344,0.0245853142668077,0.017022441029461,0.046748236664693,1.40517302012035,0.0902630383128242,0.037807929951011,0.00185903569605974,0.0186774650805146,0.00181341079172985,0.000529274760568448,0.0604971825812678,0.00797885487756877,0.0017899989933823,0.00788225566422314,0.00363807870052319,0.00157090692500719,2.65229764450356,10.9704782570701
5/11/2017/,156k,0.116821986173899,0.0188428869695467,0.0182932376956821,0.0355610826183082,1.24747807003157,0.0766938524724475,0.023330843557232,0.00274650749325069,0.011332516495988,0.00228648354339916,0.00128632720822888,0.0299931138339231,0.00520171026714666,0.00158627105963109,0.0048635865795955,0.00263543829696481,0.00136844456385359,2.70876530571143,8.5861292512965
7/11/2017/,157k,0.00646379909222838,0.00229808838283945,0.00589117487871015,0.010804635780745,0.423015774825388,0.0400533830201165,0.00904142529921249,0.00115908008182837,0.00268063849576676,0.00299989166886293,0.00105873283357113,0.0129546575295446,0.000840918329612935,0.00131518288063516,0.00305492423932004,0.000853359653135259,0.00229381940463541,1.89175980998079,4.02575784891487
9/11/2017/,158k,0.011886778358801,0.00204939384976356,0.00266671817789691,0.00929946276771112,0.437953419653563,0.0841969594209522,0.0137714806135563,0.000725548217176951,0.00161601865084917,0.00213045298510078,0.00089229785058202,0.024659091101291,0.00051703653992872,0.00135862210978477,0.00403031731335399,0.000477947575070781,0.00136009203449336,2.55713970774093,5.37124298879521
11/11/2017/,159k,0.0881845668125726,0.0145576147814227,0.0117217944128975,0.0199949904925619,1.32875345344871,0.0852223924741858,0.0224499302448993,0.00173091679128807,0.0276844194538133,0.00205745951126553,0.000212980860242189,0.0490479383642137,0.0115861683730001,0.00202786494814316,0.00546591665988658,0.00235221032878936,0.00328674304491974,3.71645162107986,9.3221631445671
13/11/2017/,160k,0.100276142371772,0.0164886834313666,0.0122515570790577,0.0249151448356892,0.660367856190895,0.0239465333621212,0.0220955670542366,0.0013616106060406,0.00777063351349909,0.00236583936485864,0.000330047579877982,0.0190664456202805,0.00430203500459141,0.000978129357642985,0.00233987652917077,0.00160546022649871,0.00172346720617534,1.86819495679431,4.75856788960682
15/11/2017/,161k,0.063305139462574,0.0100401598550274,0.00874617825397451,0.0197772493024341,0.366024530381541,0.0433757408902891,0.0195608322058382,0.00112067583929739,0.000750922352667835,0.00211952598163999,0.000328083740264667,0.0189875973835837,3.33151655616082E-05,0.00130591931547801,0.00504076688613187,0.00179600190907372,0.00130256235865133,1.95818118196258,4.12222535587674
17/11/2017/,162k,0.00868882833275277,0.0016463801284965,0.010125444480422,0.0262897834546715,0.341701392686265,0.0541594221731329,0.0523816919470164,0.00093089442225098,0.00089421309477623,0.00105956532412171,0,0.019920458947845,0,0.00166512962546019,0.00448556837200823,0.000990869446645447,0.00262890407760504,1.68537896920088,3.84694341111281
19/11/2017/,163k,0.00692099627158044,0.00237890813109393,0.00942834361403142,0.0201520301324574,0.304472353816827,0.0727574185806195,0.0301620623334429,0.000450995327489547,0.00134036449747908,0.00101235109535997,0.000740510120190451,0.0251968083782927,0.000563414438770889,0.00208045626303552,0.00367028019650822,0.000876030564675364,0.00265420937545741,2.59068935033758,4.27489270019314
21/11/2017/,164k,0.0913618691653247,0.0147809626243715,0.0126183710614742,0.0328096921516819,1.31426226085686,0.103905922001894,0.0435569980451183,0.00109252939733123,0.0249272941772591,0.000886837184956455,5.69934290954078E-05,0.0474485496492274,0.0116646885143351,0.00217358653372582,0.0100464884296166,0.00328455511242192,0.00201266598928497,2.177610657607,10.2043812242251
23/11/2017/,165k,0.146438786111309,0.0247534102359745,0.0338536292365851,0.084160100327705,1.59858758804396,0.15666170165081,0.0309963503332557,0.00371758458094932,0.022871095296878,0.00293552336387064,0.0011111779502637,0.0595592982737729,0.0093859509667201,0.00263249547869888,0.0120198128037513,0.00390284791911358,0.00497903237805514,2.70711357155145,14.2478968120426
25/11/2017/,166k,0.301993969413604,0.0479121868773428,0.139253865292345,0.231817090772777,1.36392835433946,0.213208872848827,0.0495674321377025,0.00738186647007682,0.020934888797948,0.00298834200290498,0.00293878540410979,0.0884575305631946,0.00900400634109065,0.00328851350796809,0.0245896941706486,0.0069123106027879,0.00603861951647518,2.81667153556743,20.2974325627197
27/11/2017/,167k,0.0367584772202615,0.00680491090862964,0.00999365619637102,0.0159496236212516,0.223141413288469,0.0591332665703268,0.0244540295435273,0.000903733855234575,0.00268420137202271,0.00102482368450063,0.000534818672979034,0.0292643440659511,0.000795939347983072,0.00118392467923055,0.00763647888691342,0.000987088200111343,0.0026406500364082,1.70298304723875,4.84963613359697
29/11/2017/,168k,0.163664264428175,0.0239312328050047,0.0369439105156711,0.0270867238071029,2.77327008318728,0.0570526100598711,0.0243776651864592,0.0028820739069065,0.035043092858636,0.00213723548134536,0.00091593912330358,0.109476379421692,0.0162540359459259,0.00212769587543132,0.0418507553538,0.0018145310689729,0.00333208890097185,2.69812099217086,19.0535081437047
1/12/2017/,169 k,0.0137410824087943,0.00456744254250521,0.0140547389742078,0.0236295111639561,0.251410490492528,0.0571060429202987,0.0471261421710097,0.00247687505133991,0.000397132923739089,0.000832413188474349,0.000685748914172316,0.0280143463437991,0.000139766614662109,0.000684228787891448,0.00484774098577738,0.000735684214166919,0.00239066245360494,2.22107855190526,3.91733269838484
3/12/2017/,170 k,0.0223595162072603,0.00342252235991354,0.0128432224527331,0.0248061438649265,0.659354908372535,0.0818518486496385,0.0295290401900334,0.000623192698372549,0.000113545905639731,0.000587565957791685,0.00113633969968701,0.0291183447939633,0.000629149872079721,0.00116300255802364,0.0102181742301821,0.00210392478222604,0.00655664845852891,2.16307437100182,7.37071003249603
5/12/2017/,171 k,0.0176935409345597,0.00587879743286129,0.0237551960238809,0.0406909349095199,1.3461859969899,0.151937166481151,0.0879983390479381,0.00284537002846027,0.00457309154434008,0,0.00137109297327505,0.0613243171240714,0.0022811100205899,0.00186533528912295,0.0158636577838431,0.00233931605540642,0.00416989517845513,3.66146021654886,11.2116497874709
7/12/2017/,172 k,0.0837837065116254,0.00913999720411926,0.0143013406997653,0.0440243897619382,0.93106110752718,0.249221032466537,0.0388996927174718,0.00180415443747091,0.00857134796724579,0.00106662621715714,0.00450550188936075,0.0962540971178474,0.00376678788681626,0.00381243191868947,0.0251243357492235,0.00587385473744359,0.0109916023705909,3.61262033374534,19.7823340365795
9/12/2017/,173 k,0.0650735416373128,0.0116302679727306,0.00201753712470964,0.00689608228308783,0.149898302721525,0.0560901585290307,0.0110332559187858,0.000126215861662725,0.000103024632212419,0.000358903693400375,0.000639496326330474,0.0158868191354846,0.000181607286260636,0.000218835031974537,0.00272742304625529,0.00221233813672254,0.00329506086941363,1.36140866052364,2.70484647629529
11/12/2017/,174 k,0.685551192813871,0.115714581863269,0.00957519315944329,0.0209308355188192,1.95278980703099,0.101249576132535,0.0771218161778774,0,0.01139444984978,0.000206375891093754,6.77636003377614E-05,0.018206218361213,0.00509776015006934,0.000736761848864647,0.00454534667650793,0.00743222997273936,0.0040161624422792,2.3976658453232,12.1887395852937
13/12/2017/,175 k,0.419986918899661,0.0690610224360606,0.00861198039787819,0.0280720110510572,1.21844091921872,0.0740614774537138,0.0443004163347693,0.000953085213639393,0.00951281176632258,0.00038629856295186,0.000650753983790295,0.0149153880799835,0.00404801555448267,0.00111427191596552,0.00343955103804793,0.00579356857877671,0.00264544135926537,2.63155573958329,3.89563096518476
15/12/2017/,176 k,0.0334978771380211,0.00809002989882258,0.00742845190758814,0.0190084076729747,0.237282873737305,0.0796458326878751,0.0109428945591239,0.00155596517225186,0.000691132464288283,0.000513162128054937,1.90311604449733E-05,0.0236375564347755,0.000303255966462517,0.000947573212426705,0.00437114601011523,0.000843885142035358,0.000935193004391542,2.85404671265358,8.54808857306388
17/12/2017/,177 k,0.0516507565595751,0.0083915018001546,0.00474197002140371,0.0111222980457346,0.312016936034017,0.0746850402328804,0.00639761892164917,0.000345423759785593,0.00119830748843486,0.000474577256023919,0.000395228725589109,0.01604786612801,0.000619200767395074,0.000836511108311641,0.00360213146024404,0.00234749993444741,0.000943844967214603,2.03131631027785,5.32057719040178
21/12/2017/,178 k,0.0168474210330843,0.00954393821626478,0.0252214400759196,0.0979453788763459,0.327552689179061,0.130716895758706,0.656202166447557,0.00139377083500739,8.81919201929207E-05,0.000813363228348851,0.00194471892383757,0.0983289425555979,0,0.00211713852518036,0.00676279537644622,0.00178644383591005,0.00191525890628999,2.30750448996463,6.98968322755611
23/12/2017/,179 k,0.0185574853923141,0.00676104598010623,0.0147479170189184,0.0341045687793225,0.764325052960161,0.120097115853551,0.178954380827495,0.00088676142700147,0.00277913280083575,0.000454958940395188,0.0016894531195253,0.0902672954000547,0.00243043257494544,0.00189681540551489,0.00701480092364545,0.001986814684102,0.00238935732826628,2.51569861923056,7.47581769707038
25/12/2017/,180 k,0.0571769904690145,0.00912596626092944,0.0317749404454624,0.0678338093829201,0.866816683565824,0.307558704316291,0.0820688937401106,0.00374484737545422,0.00629092004748305,0.00111237972287964,0.00285160293561284,0.151477767036281,0.00232576253180245,0.00386469540674254,0.0171272974079628,0.00300283961153044,0.00440820593351408,3.38049582485018,21.7452161096801
27/12/2017/,181 k,0.312349540440953,0.0547141912396788,0.0157625030486178,0.0276729952592622,3.75064363554348,0.112686336638119,0.0418753786991092,0,0.0267994838055076,0,0.000584770773104304,0.0313653534736275,0.0116675749968947,0.00113604907562547,0.00916840628983958,0.00493873826126967,0.00440788434760165,4.3554975339542,20.8810535221383
29/12/2017/,182 k,0.0275854312760589,0.00487684333095447,0.00266089568419474,0.00395714077507428,0.241842801723627,0.0633797658723285,0.00871878538861802,0,0.00172190489447507,0,0.000191148324548587,0.0124616044797104,0.000459422126937394,0.00101755105303695,0.00152157022996939,0.00138961984445473,0.00237655394583846,1.70401842183558,3.51581191041391
31/12/2017/,183 k,0.0426599973519828,0.0120502817294332,0.0118289312793695,0.0205463210961655,0.901947818320685,0.232693951675834,0.0134574205047152,7.36050226400577E-05,0.00615595532540356,0.000362587264558384,0.000751263896319734,0.0225676870101236,0.00293814153183474,0.00152339909492831,0.00687666165937628,0.00298751846079401,0.00196092292458589,3.26255006535173,11.9188194670951
1/1/2018/,184 k,0.171081676914284,0.0470582669058108,0.0201187673724564,0.0149018375825093,2.5614307669875,0.17582439370848,0.0194767363210213,0.00279112660298676,0.0171340325930324,0,0.00060775486366067,0.0175186284106304,0.00711580454829415,0.00326915411676342,0.00483087182671923,0.00349378921707689,0.000744456938465415,4.3108570753726,14.5482163327225
